Unnamed: 0,Yorumlar,Duygular
1096,"['Annemin', ',', 'babamın', 'internetine', 'bağlanıyorum', 'resmen', 'ya', 'beni', 'mağdur', 'eden', 'Turkcell', 'utansın', '.']",['olumsuz']
1097,"['Turkcell', 'Şehrin', 'göbeğinde', 'internetin', 've', 'telefonun', 'çekmediği', 'mahrumiyet', 'bölgesi', '.']",['olumsuz']
1098,"['Turkcell', 'çöktü']",['olumsuz']
1099,"['güvenlik', 'nedeniyle', 'hattımın', '5', 'gün', 'kapalı', 'kalmasından', ',', 'sizlerin', 'konuya', 'ilgisizliğinizden', 'dolayı', 'kınıyorum', 'Turkcell', 'i', '.']",['olumsuz']
1100,"['Ulan', 'turkcell', 'madem', '500', 'mb', 'internet', 'veriyorsun', 'onuda', 'kursağımda', 'bıraktın', 'kaplumbağadan', 'bile', 'yavaş', 'bu']",['olumsuz']
1101,"['Turkcell', 'kurumsal', 'müşterilerinizdenim', '.', 'Turbo', 'dediğiniz', 'internet', 'hızı', 'rezalet.Turbo', 'demeyin', 'bari', 'yalancı', 'çıkmazsınız.Yavaşlıkta', 'nirvanasınz', '.']",['olumsuz']
1102,"['cidden', 'dökülüyor', 'Turkcell', '.', 'lime', 'lime', 'dökülüyor', '.']",['olumsuz']
1103,"['turkcell', 'baz', 'istasyonu', 'gibi', ""blocker'lar"", 'dikiyor', 'bence', 'her', 'yere', ',', 'çekmeme', 'gücüne', 'hayranım', ',', 'tüm', 'merkezlerde', 'dahi']",['olumsuz']
1104,"['Turkcell', 'sayın', 'yetkililer', 'telefon', 'numaramı', 'bana', 'sormadan', 'firmalara', 'vermenizden', 've', 'gelen', 'reklam', 'mesajlarından', 'şikayetçiyim']",['olumsuz']
1105,"['Evimin', '150m', 'ilerisinde', 'baz', 'istasyonu', 'var', 've', 'odamda', '3g', 'çekmiyor', '.', 'Turkcell', 'is', 'you', 'for', 'real', '?', '?']",['olumsuz']
1106,"['2', 'senelik', 'gecikmenin', 'ardından', 'tekrar', 'aveaya', 'döndüm', 'turkcellden', 'kurtuldum', ':', ')', 'TURKCELL', 'PİŞMANLIKTIR']",['olumsuz']
1107,"['Turkcell', 'tebrikler', 'turkcel', 'teknolojisini', 'çok', 'iyi', 'kullanıyor', 'ama', 'sadece', 'müşterilerinin', 'yorumunu', 'silmek', 'için', 'sorunları', 'gidermek', 'için', 'değil']",['olumsuz']
1108,"['Turkcell', 'Müşteri', 'Hizmetleri', 'hesabı', 'hacklendi', 'diye', 'twitter', 'erişimini', 'engelledi', 'sanırım', '.', 'Böyle', 'büyük', 'bir', 'skandal', 'olamaz', '.']",['olumsuz']
1109,"['Turkcell', 'istanbul', 'da', 'çekmiyor', 'arkadaş', '.', 'Torium', 'avm', 'yan', ""Sokağı'nda"", 'Sıfır', 'sinyal', '.', 'Şikayet', 'bildiriyoruz', 'cevap', 'dahi', 'veren', 'yok', '.']",['olumsuz']
1110,"['Turkcell', 'müşterilerinize', 'gönderdiğiniz', 'bölge', 'sorumlularınız', 'bizi', 'mağdur', 'ediyor', '.', 'Taahhüt', 'edilenler', 'niçin', 'gerçekleşmiyor']",['olumsuz']
1111,"['sabahtan', 'beri', 'Turkcell', 'Internet', 'çalışmıyor', '.', 'Herşeyi', 'denedik', '.', 'Altyapı', 'sıkıntılı']",['olumsuz']
1112,"['Turkcell', 'neden', 'hala', 'kimseye', 'ulaşamıyorum', '532yi', 'aradığımda']",['olumsuz']
1113,"['Turkcell', 'Hırsızlık', 'yapan', 'şirketle', 'ilgimiz', 'yok', 'diyorlar', ',', 'ama', 'Parasını', 'Turkcell', 'tahsil', 'ediyor', '.']",['olumsuz']
1114,"['Bu', 'nedir', 'yaa', '98', 'den', 'beri', 'turkcellyim', '.', 'Bole', 'bisi', 'gormedim', '1', 'aydir', 'internet', 'cekmiyo', 'duruyo', 'yavasliyo', 'kesiliyo', 'care', 'artik', 'Turkcell']",['olumsuz']
1115,"['Turkellden', 'yediğim', 'kazığı', 'kimseden', 'yemedim', 'inşallah', 'batarsın', 'turkcell']",['olumsuz']
1116,"['Turkcell', 'zonguldaktaki', 'bayilerinize', 'eleman', 'alırkın', 'dikkat', 'edin', 'hiçbiri', 'bişey', 'bilmiyor', '3', 'günden', 'hattım', 'kapalı', '.']",['olumsuz']
1117,"['Turkcell', 'sen', 'ne', 'kadar', 'burjuvasın', 'oyle', '.', 'Kendime', 'uygun', 'ucuz', '!', 'bir', 'tarife', 'bulamadım', 'bu', 'nedir', '.']",['olumsuz']
1118,"['koskocaman', 'cep', 'merkezi', 'bir', 'müdahale', 'edilemiyor', 'bu', 'kadar', 'aciz', 'bir', 'Turkcell', 'görmedim', 'kapımıza', 'kadar', 'da', 'dayanıp', 'Haraç', 'ister']",['olumsuz']
1119,"['Turkcell', 'arkadaşım', ""Eskişehir'in"", 'orta', 'yerinde', 'telefon', 'çekmiyo', '.', 'Buna', 'bi', 'cevabınız', 'var', 'mı', '?']",['olumsuz']
1120,"['Turkcell', 'Turkiyenin', 'armasiyiz', 'diye', 'boburlenmeyin', '.', 'Yalan', 'soyluyorsunuz', 'cunku', 'musteriler', 'sizin', 'icin', 'bir', 'sey', 'ifade', 'etmiyor', '.']",['olumsuz']
1121,"['Sevgili', 'Turkcell', 'online', 'tarife', 'değiştirtmiyorsun', ',', 'doğru', 'düzgün', 'açıklama', 'yapmayıp', 'aramıyorsun', '.', '20', 'yıllık', 'müşterine', 'verdiğin', 'değer', 'bu', 'mu', '?']",['olumsuz']
1122,"['Benim', 'sorunlarımı', 'çözemediğiniz', 'sürece', 'ABV', 'Turkcell']",['olumsuz']
1123,"['Turkcell', 'yüzünden', 'katil', 'olacağım', 'dogrudur']",['olumsuz']
1124,"['Yağmur', 'yagdiginda', 'yavaşlayan', 'bir', 'turbo', 'internetim', 'var', 'Turkcell']",['olumsuz']
1125,"['Böyle', 'aptalca', 'bir', 'müşteri', 'hizmetleri', 'bağlantı', 'akışı', 'olamaz', '.', 'Rezilsin', 'Turkcell']",['olumsuz']
1126,"['Şirketlerin', 'bana', 'gönderdikleri', 'reklam', 'mesajlarından', 'bıktım', 'artık', 'Turkcell']",['olumsuz']
1127,"['Bu', 'internet', 'niye', 'yavaslasi', 'acaba', 'Turkcell']",['olumsuz']
1128,"['Turkcell', 'e', 'bak', 'sen', 'haberimiz', 'olmadan', '10', 'liralık', 'internet', 'paketi', 'üyeliği', 'yapmş']",['olumsuz']
1129,"['Turkcell', 'günlerdir', 'hattımı', 'açamayan', 'müşteri', 'hizmetsizliklerine', 'sahip', 'bir', 'firmasınız', 'genel', 'merkeziniz', 'önünde', 'ateşe', 'mi', 'vermem', 'lazım', 'kendimi', '?']",['olumsuz']
1130,"['Turkcell', 'yavaş', 'internetin', 'de', 'hiç', 'çekilmiyo']",['olumsuz']
1131,"['geri', 'dönüş', 'dahi', 'yapmayan', 'hizmetiniz', 'ile', 'övünün', 'Turkcell']",['olumsuz']
1132,"['Turkcell', 'paketler', 'niye', 'bu', 'kadar', 'pahalı']",['olumsuz']
1133,"['Evrene', 'mesaj', 'yollamak', 'istiyorsanız', 'tweet', 'atın', 'arkadaşlar', '.', 'Turkcell', ""3G'den"", 'daha', 'hızlı', 'cevap', 'veriyor', '.']",['olumsuz']
1134,"['Diğer', 'oparatörden', 'numaramı', '1', 'yıl', 'taahhütlü', 'Turkcell', 'e', 'taşıdığım', 'güne', 'lanet', 'olsun.Şebeke', 'yok', '.']",['olumsuz']
1135,"['Hızlısındır', 'diye', 'sana', 'geçtik', 'internet', 'hızın', 'beter', 'ötesi', 'Turkcell']",['olumsuz']
1136,"['MARKA', 'DIYE', 'ORTADA', 'DOLAŞAN', 'MARKA', 'NIN', 'M', 'Sİ', 'OLMAYAN', 'Turkcell']",['olumsuz']
1137,"['Turkcell', '24', 'saat', 'sonra', 'kesin', 'hallolucağı', 'söylenen', 'sorun,5', 'gündür', 'giderilemiyor', 'bide', 'müşteri', 'memnuniyetinden', 'bahsediyorsunuz']",['olumsuz']
1138,"['HAdi', 'Turkcell', 'yine', 'iyidir', 'diyorum', 'değiştirme', 'operatörünü', 'ama', 'hala', '3G', 'çekmiyor']",['olumsuz']
1139,"['Turkcell', 'vermiş', 'olduğun', 'hizmet', 'söylediklerinle', 'uyuşmuyor', '.', 'Önce', 'müşterimiz', 'için', 'varız', 'ilken', 'zırvalıktan', 'başka', 'bi', 'şey', 'değil', '.']",['olumsuz']
1140,"['sahtekar', 'yalan', 'dolan', 'operatör', 'turkcell', 'görülmedi', 'senin', 'gibisi', 'daha', '!', '!']",['olumsuz']
1141,"['Ofis', 'internetimiz', 'surekli', 'problemli', '.', 'Büyük', 'şirket', 'olmasına', 'güvenerek', 'Turkcell', 'i', 'seçtik', 'ama', '#', 'superonline', ""'ın"", 'hizmetinden', 'hic', 'memnun', 'degiliz', '.']",['olumsuz']
1142,"['Os', 'X', 'Yosemite', 'de', 'Turkcell', ""Vınn'ın"", 'çalışmamasını', 'esefle', 'kınıyorum', '.', '!']",['olumsuz']
1143,"['Turkcell', 'verdiğiniz', 'twitter', 'paketi', 'yerin', 'dibine', 'girsin', 'fotoğraf', 'açmıyor', '.', 'Halen', 'daha', 'müşteriniz', 'olduğuma', 'inanamıyorum']",['olumsuz']
1144,"['42', 'dakika', 'boyunca', 'müşteri', 'hizmetleriyle', 'görüşüp', ',', 'net', 'bir', 'cevap', 'alamamak', 'çok', 'şaşırtmadı', 'beni', '!', 'Teşekkürler', '(', '!', ')', 'Turkcell', '.']",['olumsuz']
1145,"['1.5', 'ay', 'telefonumu', 'gasp', 'ettiniz', 'sonucu', 'ise', 'çok', 'üzgünüz', 'tamir', 'edemedik', '!', 'Bravo', 'global', 'marka', '!', 'Turkcell']",['olumsuz']
1146,"['532', 'yi', 'ariyorum', '15', 'dkikadn', 'beri', 'bekliyorum', 'sesli', 'yanit', 'birazdan', 'yardimci', 'olucam', 'diyip', 'duruyor', 'gecenin', 'bu', 'saatinde', 'Turkcell']",['olumsuz']
1147,"['Bizim', 'şebeke', 'neden', 'sürekli', 'kesiliyo', 'Turkcell']",['olumsuz']
1148,"['Ne', 'gereksiz', 'bir', 'şebekesin', 'sen', 'Turkcell', 'haksız', 'kazançta', 'üstünüze', 'yok', 'Allah', 'cezanızı', 'versin', 'adi', 'herifler']",['olumsuz']
1149,"['Turkcell', 'pişmanlık', 'dır']",['olumsuz']
1150,"['Çekmeyen', 'internetinle', 'Kanser', 'sebebisin', 'Turkcell', 'kontratım', 'bitse', 'kurtulsam', 'senden', 've', 'berbat', 'internetinden']",['olumsuz']
1151,"['Turkcell', 'yaw', 'arkadaş', 'ne', 'diye', 'verirsiniz', 'bu', 'şirketlere', 'telefon', 'numaralarını', 'bıktım', 'hergün', '50', 'tane', 'kampanya', 'mesajı', 'bu', 'işe', 'bi', 'çare', 'bulun']",['olumsuz']
1152,"['Turkcell', 'dağda', 'bayırda', '3g', 'internet', 'çekiyo', 'haberi', 'yalan', 'bizim', 'evde', 'çekmiyo', 'ne', 'dağı']",['olumsuz']
1153,"['Sapık', 'gibi', 'her', 'gün', 'mesaj', 'atan', ',', 'her', 'türlü', 'çekerim', 'en', 'iyi', 'ben', 'çekerim', 'diyen', 'Turkcell', 'çekmiyo', 'bu', 'telefon', ',', 'nerdesin', 'haney', '!', '?']",['olumsuz']
1154,"['Hattimi', 'tasidiktan', 'aylar', 'sonra', '4,5', 'TL', 'borc', 'cikarip', ',', 'bunu', 'bildirmeyip', ',', 'sonrasinda', 'yasal', 'takip', 'isimli', 'bir', 'sms', 'atan', 'firmaya', 'Turkcell', 'denir']",['olumsuz']
1155,"['Turkcell', 'bizim', 'evde', 'ne', 'zaman', 'full', 'çekecek', 'ne', 'zaman', 'takılmadan', 'birşey', 'izleyebileceğiz']",['olumsuz']
1156,"['Turkcell', 'sürekli', 'telesekreter', 'tarafından', 'aranıp', 'şu', 'kampanya', 'bu', 'kampanya', 'vsvs', 'mesajlarının', 'dayatılmasından', 'rahatsızım', '!', '!', '!', '!']",['olumsuz']
1157,"['Turkcell', 'dikkat', 'edin', 'istemediğiniz', 'paketleri', 'habersiz', 'ekleyip', 'faturanız', 'şişiriliyor', '...']",['olumsuz']
1158,"[""Istanbul'da"", 'hareket', 'halindeyseniz', ',', 'turkcell', 'in', ""3g'sini"", 'birak', ',', 'internetin', 'birazina', 'hasret', 'kalirsiniz', ',', 'yatirim', 'yapin', 'biraz', '!', '!', '!']",['olumsuz']
1159,"['Turkcell', '3G', 'hiç', 'çekmiyor', ':', '(']",['olumsuz']
1160,"['Turkcell', 'çekmeme', 'ihtimali', 'olan', '%', '0.01', 'lik', 'kısmın', ',', 'istanbul', 'bahçelievlerin', 'göbeğinde', 'olan', 'bizim', 'evimize', 'denk', 'gelmesi', 'ne', 'ilginç', 'değil', 'mi', '?', '!']",['olumsuz']
1161,"['Turkcell', 'tarafından', 'da', 'kaziklandim', 'oohh']",['olumsuz']
1162,"['Turkcell', '3g', 'internete', 'lanet', 'olsun', '!', '!', 'Bu', 'ne', 'yavaşlık', 'daha', 'paketimin', 'yarısında', '?']",['olumsuz']
1163,"['Ya', 'hayatımda', 'turkcell', 'superonline', 'kadar', 'rezil', 'bir', 'internet', 'hizmeti', 'görmedim']",['olumsuz']
1164,"['Turkcell', 'Sizinle', 'sorunu', 'olan', 'bir', 'müşteriyle', 'görüşmek', 'için', ';', 'nasıl', 'ücret', 'talep', 'ediyorsunuz', 'ya', '.', 'Hiç', 'utanmanız', 'yok', 'mu', 'sizin', '?']",['olumsuz']
1165,"['Allah', 'belanı', 'versin', 'Turkcell', 'gecenin', 'yarısı', '10', 'dakikadır', 'müşteri', 'temsilcisine', 'bağlanmak', 'için', 'bekliyorum', 'güya', 'türkiyenin', 'en', 'iyisi']",['olumsuz']
1166,"['Turkcell', 'nedense', 'hayat', 'sizinle', 'hep', 'bir', 'sorun', 'teşkil', 'ediyor', '!', 'Hizmet', 'kalitesi', 'sıfır']",['olumsuz']
1167,"['Turkcell', 'benim', 'numaramı', 'neye', 'dayanarak', 'satıyorsun', 'veya', 'numaramı', 'paylaşmadan', 'semt', 'tabanlı', 'reklam', 'gönderiyorsun', '?']",['olumsuz']
1168,"[""Turkcell'in"", 'çekim', 'gücünden', 'bahsedenler', 'nerde', 'bu', 'çekim', 'gücü', '?', 'Şehrin', 'göbeğinde', 'mobil', 'Bağlantı', '``', '0', ""''"", '!', '!', '!', '!', '!', '!', '!']",['olumsuz']
1169,"['Ben', ""Turkcell'in"", 'o', 'çekmeyen', '%', '0.005', ""'lik"", 'diliminde', 'yaşıyorum', 'herhalde', '.']",['olumsuz']
1170,"['Turkcell', '18', 'senedir', 'her', 'ay', 'sana', 'fatura', 'oduyorum', '.', 'Subelerinde', 'cevap', 'yapistiran', 'calisanlar', 'istemiyorum', '.']",['olumsuz']
1171,"['Turkcell', 'Bir', 'kart', 'kesmek', 'için', 'kırk', 'yıllık', 'müşterisinden', '5', 'tl', 'alan', 'Next', 'Level', 'Turkcel', ',', 'ayıp', 'ettiniz', '!']",['olumsuz']
1172,"['Turkcell', 'in', 'iflas', 'edeceği', 'günü', 'dört', 'gözle', 'bekliyorum', '!', '!']",['olumsuz']
1173,"['Turkcell', 'kıbrısa', 'giderken', '25', 'liralık', 'yurtdışı', 'paketi', 'aldım.istemediğim', 'halde', 'internet', 'paketi', 'açmışlar']",['olumsuz']
1174,"['Bu', 'Turkcell', 'Çalışanları', 'da', 'ne', 'gıcık']",['olumsuz']
1175,"['İşe', 'bak', '!', 'turkcell', 'de', 'bir', 'kampanyaya', 'dahil', 'olmak', 'istedim', 'siz', 'katılamazsınız', 'o', 'yeni', 'müşteriler', 'için', 'dediler', '..', 'Evet', 'biz', 'eski', 've', 'enayiyiz', 'doğru', '..']",['olumsuz']
1176,"['Son', 'gelen', 'faturadan', 'sonra', 'veda', 'zamanı', 'geldı', 'sabıt', 'odedıgım', 'tutara', 'artı', '2', 'kat', 'fark', 'Turkcell']",['olumsuz']
1177,"['Fatura', 'bilgilendirmesini', 'sorunsuz', 'yapan', 'Turkcell', ',', 'kullanım', 'açısından', 'müşteri', 'memnuniyeti', 'sıfır', '.', 'Başka', 'operatör', 'şart']",['olumsuz']
1178,"['ya', 'hadi', '3', 'lirayı', '5', 'lirayı', 'anlarım', 'da', '9', 'lirayı', 'çekmek', 'nedir', 'turkcell', 'aç', 'mısın']",['olumsuz']
1179,"['Allah', 'belani', 'versin', '!', '!', '!', 'Turkcell', 'Her', 'dk', 'internet', 'baglantisi', 'mi', 'kesilir', '.', '?', 'Guya', 'bir', 'numarasin', 'Turkiye', 'de']",['olumsuz']
1180,"['Turkcell', 'Müşteri', 'hizmetlerini', 'arayıp', 'internet', 'hızınız', 'kadar', 'konuşun', 'desem', 'konusamıcaklar', '...']",['olumsuz']
1181,"['Sevgili', 'Turkcell', 'sana', 'bu', 'satirlari', 'yazarken', 'ana', 'baci', 'sovuyorum', '.', 'Benim', 'internetimi', 'neden', 'yavaslattiniz', '?']",['olumsuz']
1182,"['4', 'gb', 'sınırsız', 'internet', 'bittikten', 'sonra', 'turkcell', 'internet', 'hızı', 'hiç', 'çekilmiyor', '.']",['olumsuz']
1183,"['Turkcell', 'sizinden', 'alınan', 'iphone', 'ile', 'sizin', 'hattınızla', 'internetten', 'müzik', 'dinleyemiyorum', '!', 'hala', 'reklam', 'derdindesiniz', '!', 'yuh', 'be']",['olumsuz']
1184,"['Ne', 'demek', '8.', 'katta', 'turkcell', 'cekmiyorr']",['olumsuz']
1185,"['Sevgili', 'Turkcell', 'numaramı', 'kaç', 'tane', 'dolandırıcıya', 'sattınız', '?', 'Sadece', 'merak', 'ettim', ',', 'vallahi', 'kızmıcam', '.']",['olumsuz']
1186,"['Çekmeyen', '3G', 'yapmışlar', 'adınıda', 'Turkcell', 'koymuşlar', '!', '!', '!']",['olumsuz']
1187,"['Turkcell', 'merhaba', 'reklamlarda', 'heryerde', 'çekiyoruz', 'diyorsunuz', 'ama', ""İstanbul'un"", 'göbeğinde', 'Ayazağa', 'vadistanbulda', 'çekmiyorsunuz', '...', 'Acil', 'çözüm', '!']",['olumsuz']
1188,"['Turkcell', 've', 'calismayan', ""3G'si"", 'hakkinda', 'soyleyecekleri', 'olan', 'tek', 'kisi', 'ben', 'olamam', 'bence', '..', '!', '!']",['olumsuz']
1189,"['Müşteri', 'temsilcisine', 'bağlanana', 'kadar', 'beynimi', 'yedin', 'turkcell', 'yeter', 'artık', 'yeteeer']",['olumsuz']
1190,"['Çekmeyen', 'internetine', ',', 'gitmeyen', 'sms', 'lerine', 'ödedigim', 'her', 'guruş', 'haram', 'olsun', 'Turkcell', '.', 'Hayattan', 'bezdirdin', 'beni', '.']",['olumsuz']
1191,"['Turkcell', 'musteri', 'temsilcisini', '28', 'defa', 'aradim', 've', 'ulaşamadim', '.', 'hizmet', 'kalitesi', 'konusunda', 'ki', 'size', 'tüm', 'güvenimi', 'sorguluyorum', 'şu', 'an', '.']",['olumsuz']
1192,"['yetti', 'artik', 'Turkcell', ""'"", 'in', 'yetersiz', 'hizmeti', 've', 'kalitesizligi', ',', 'buna', 'ragmen', 'ucrette', 'anlamsiz', 'ucmasi', '!', 'yarin', 'ilk', 'is', 'farkli', 'operatore', 'gecmek', '!']",['olumsuz']
1193,"['Turkiyenin', 'neresinde', 'olursam', 'olayim', 'hep', 'Turkcell', 'in', 'o', 'kapsayamadigi', 'yuzde', '0.02', 'lik', 'alandayim']",['olumsuz']
1194,"['Turkcell', 'lanet', 'olsun', 'böle', 'çekim', 'gücüne', 'bu', 'nedir', 'ya', 'interneti', '3g', 'kullanama', 'evinde', 'tel', 'çekmesin', 've', 'her', 'ay', '65', 'tl', 'öde', '.', 'Rezillik', 'resmen']",['olumsuz']
1195,"['Bir', 'şirketin', 'müşteri', 'temsilcilerine', 'ulaşmak', 'bu', 'kadar', 'zor', 'olmamalı', '....', 'Ne', 'kadar', 'saçma', 'bir', 'sisteminiz', 'var', '....', 'Turkcell']",['olumsuz']
1196,"['Yeter', 'artik', 'birakicam', 'turkcell', 'i', '.', 'Dunyanin', 'faturasi', 'geliyo']",['olumsuz']
1197,"['Turkcell', ""3G'nin"", 'FSM', 'yakinlarindaki', 'performansi', 'beklentileri', 'karsilamaktan', 'cok', 'uzak', ':', '/']",['olumsuz']
1198,"['Şehrin', 'göbeğinde', 'internet', 'bağlantısı', 'yerlerde', 'sürünen', 'gsm', 'operatörüne', 'Turkcell', 'denir', '!']",['olumsuz']
1199,"['Müşteri', 'temsilcisi', 'ile', 'görüşmek', 'için', 'para', 'kesiyor', 'olmanız', ',', 'turkcell', 'gibi', 'bir', 'firmaya', 'yakışıyor', 'mu', 'sizce', '?', 'Bence', 'büyük', 'rezalet']",['olumsuz']
1200,"['Turkcell', 'pismanligim', 'Turkcell', 'sesimi', 'parçalara', 'bölen', 'Turkcell', 'neti', 'kanı', 'hızında', 'olan', 'Turkcell']",['olumsuz']
1201,"['İnternetten', 'TL', 'yüklemesi', 'yapıp', ',', 'yukleyemediginiz', 'operatör', 'Turkcell']",['olumsuz']
1202,"['İnternet', 'paketim', 'bitsin', 'artık', 'yaa', 'turkcell', 'hızı', 'nasıl', 'düşürdüyse', 'hiç', 'bi', 'şey', 'açılmıyo']",['olumsuz']
1203,"['Turkcell', 'lan', 'su', 'bakirkoy', 'isini', 'duzeltin', '1', 'ay', 'oldu', '.', 'İstasyon', 'mu', 'koyuyosun', 'napiyosan', 'yap', 'parayi', 'takir', 'takir', 'aliyosun', '!']",['olumsuz']
1204,"['Turkcell', 'numara', 'tasiyanlara', 'kalan', 'borcunu', 'bildirmeyip', 'direk', 'avukata', 'aktararak', 'katlamali', 'para', 'tahsil', 'edip', 'intikam', 'aliyor.aman', 'dikkat', '.']",['olumsuz']
1205,"['Turkcell', 'beni', 'gerçekten', 'sinirlendiriyosun']",['olumsuz']
1206,"['telsiz', 'vergisini', 'bizim', 'cebimizden', 'almayın', ',', 'yuh', 'artık', 'ya', '!', 'Turkcell', 'TurkcellHizmet']",['olumsuz']
1207,"['Yaratıcılığımın', 'tavan', 'yaptığı', 'saatte', 'internetimi', 'kesip', ',', 'kaderimle', 'oynayan', 'Turkcell', 'Superonline', '..']",['olumsuz']
1208,"['Turkcell', '4.5', 'g', 'reklamını', 'yapacağına', '3g', 'yi', 'tam', 'çektirsene', '.', 'Ne', 'iş', 'yerinden', 'nede', 'evden', 'kullanamıyorum', '.', 'Bide', 'heryerde', 'çekiyor', 'diyorsunuz', '.']",['olumsuz']
1209,"['Turkcell', 'neden', 'çekmiyorsun', '?', 'Ne', 'demek', 'servis', 'yok']",['olumsuz']
1210,"['İnternetim', 'eskiden', 'sadece', 'sınıfta', 'çekmiyodu', 'şimdi', 'hiçbiyerde', 'çekmiyo', 'nerdeyse', 'koca', 'turkcell', 'işi', 'gücü', 'bırakmış', 'benim', 'sabrımı', 'sınıyo']",['olumsuz']
1211,"['Turkcell', 'de', '3g', 'iptal', 'etmek', 'ne', 'zor', 'ismis', 'ya', 'Allahtan', 'turkcell', 'kullanmiyorum', 'bukadar', 'aptal', 'bi', 'sistem', 'olamaz', 'mesaji', 'cevapla', 'diyo', 'numara', 'yok']",['olumsuz']
1212,"['Daha', '3G', 'yi', 'beceremeyen', 'Turkcell', '4.5G', 'le', 'ne', 'halt', 'edicekse', '?', '?', 'Turkcell']",['olumsuz']
1213,"['Lütfen', 'TURKCELL', 'SUPERONLINE', 'size', 'muhteşem', 'tekliflerle', 'gelse', 'bile', 'kabul', 'etmeyin.1', 'ayda', 'internetimi', 'bağlandı,1,5', 'aydır', 'hala', 'telefonum', 'yok', '.']",['olumsuz']
1214,"['Turkcell', '3.5', 'gb', 'internetim', 'kalmış', ',', 'internete', 'girebilmek', 'için', '3.5', 'atıyorum', '.', 'Bu', 'ne', 'rezalet', '?', 'Bu', 'nasıl', 'yavaşlık', ',', 'kahretsin', '.']",['olumsuz']
1215,"['Turkcell', 'artık', 'sabrımız', 'kalmadı', 'istanbul', 'pendik', 'velibaba', 'mah.sinde', 'çekim', 'yok', 'aranan', 'kişiye', 'ulaşılamıyor', 'şikayetlere', 'geri', 'dönüş', 'yok', 'mağduruz']",['olumsuz']
1216,"['3G', 'bu', 'gece', 'bizi', 'süründürdü', '.', 'Utanmalısın', 'Turkcell']",['olumsuz']
1217,"['Ohhh', 'bee', ""Avea'dan"", 'kurtuldum', ',', 'Turkcell', 'candır']",['olumlu']
1218,"['Ulan', 'avea', 'beni', 'bu', 'köyde', 'cekmeyerek', 'rezil', 'ettin', 'ya', ""Ankara'ya"", 'gider', 'gitmez', 'ilk', 'işim', 'Turkcell', ""'"", 'e', 'geri', 'geçmek', 'olacak']",['olumlu']
1219,"['köyde', 'babam', 'sağolsun', 'Turkcell', 'ile', 'internete', 'az', 'da', 'olsa', 'bağlanabiliyoruz', ',', ""Avea'ya"", 'kalsak', 'bırak', 'interneti', 'aramayı', 'zor', 'yapıcaz']",['olumlu']
1220,"['Koskoca', 'köyde', 'ceken', 'tek', 'telefon', 'benimki', 'Turkcell', 'dört', 'ceker']",['olumlu']
1221,"[""Avea'dan"", 'Turkcell', ""'"", 'e', 'geçmenin', 'mutluluğunu', 'nasıl', 'anlatsam', 'ki', 'şimdi']",['olumlu']
1222,"['Turkcell', 'her', 'yerde', 'çeker', 'der', 'susarim', 'ya']",['olumlu']
1223,"['Çok', 'iyi', 'çeker', 'Turkcell', 'kullanırsın', ',', 'Fakirsindir', 'Avea', 'kullanırsın', ',', 'Vodafone', 'niye']",['olumlu']
1224,"[""Turkcell'le"", 'bağlan', 'hayata', ':', ')']",['olumlu']
1225,"['Turkcell', 'faturamda', '120', 'tl', 'indirim', 'yaptı', 'artık', 'siz', 'düşünün', 'halimi', '..']",['olumlu']
1226,"['@', '5SOS_Turkey', 'Benimki', 'Turkcell', 've', 'muhteşem', 'çekiyo', '3G', 'si', 'bile', 'harika']",['olumlu']
1227,"['Milleti', 'Canının', 'İçi', 'arar', 'bizide', 'Turkcell', 'Sen', 'bakisin', 'öyle', 'kalacan', 'canım', 'operatörüm']",['olumlu']
1228,"['Demek', 'turkcell', 'çok', 'iyi', 'çekiyor']",['olumlu']
1229,"['Turkcell', 'den', 'de', 'olsa', 'özledim', 'Mesajı', 'almak', 'güzel']",['olumlu']
1230,"['Turkcell', '500', 'MB', 'internet', 'verdi', '.', 'Gözlerim', 'doldu', 'bi', 'sn']",['olumlu']
1231,"['Şu', ""Turkcell'in"", 'Askercell', 'reklamı', 'Türk', 'televizyon', 'tarihinin', 'en', 'güzel', 'reklamıdır', '.', 'Aksini', 'iddia', 'edenle', 'muhatap', 'olmam', 'bile', '.']",['olumlu']
1232,"['Bu', 'bardağı', 'taşıran', 'son', 'damlaydı', ',', 'Turkcell', ""'"", 'e', 'geçiyorum', 'ben']",['olumlu']
1233,"['Benim', 'sadık', 'yarim', 'turkcell', 'dir', '..', 'Üstüne', 'tanımam']",['olumlu']
1234,"['Birader', 'bu', ""Turkcell'in"", 'askerli', 'reklamını', 'ne', 'zaman', 'izlesem', 'bi', 'tuhaf', 'oluyorum', 'ben', 'yaşımız', 'da', 'geldi', 'ondan', 'mıdır', 'nedir']",['olumlu']
1235,"['Vodafone', ""'"", 'a', 'geçtikten', 'bir', 'saat', 'sonraki', 'ilk', 'izlenimim', ';', 'Turkcell', 'pahalı', 'evet', 'ama', 'çok', 'kaliteli', '.']",['olumlu']
1236,"['Şu', ""Turkcell'in"", 'askercell', 'reklamı', 'beni', 'ağlatıyo', 'aq', 'ne', 'duygusal', 'ne', 'sinir', 'bozucu', 'bi', 'şey', 'oldum', 'ben', 'ulan']",['olumlu']
